"contrast","Stage","estimate","SE","df","t.ratio","p.value","feature","note"
"S - U","Late Post",-0.139424123468509,0.0615440771593952,5.83211970239213,-2.26543527669461,0.0653261612527388,"plpcc_12_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.176750024562397,0.0699964662564875,6.58285568101682,-2.52512782452093,0.0415719100757777,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.174233521558843,0.0706077275620307,6.76976948290339,2.46762681047586,0.0441202806650119,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.0636602498028328,0.0769601193333686,9.41117800334326,0.827184915437505,0.428607012042254,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.111534848398075,0.0675377334100347,5.5820421495426,1.65144494442723,0.153432163750879,"plpcc_1_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.0698300472748963,0.0459014527163349,6.84596302168381,1.52130364383971,0.172944187363236,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.00268831898429063,0.0463524875804095,7.0563010374303,0.0579972969007779,0.955359040676416,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-0.0340369306598955,0.0510292851830984,10.1630978260281,-0.667007788523149,0.519623132890773,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.0734479867389202,0.0440679331844959,5.65098656054802,1.66669914904838,0.149674052214832,"plpcc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.00526649247824644,0.00789710445246404,12.4796465966784,0.666889049011274,0.516983901253492,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.0148177805953849,0.00806935010843204,12.6345237108994,-1.83630408846694,0.0899458684416213,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-0.00357384980195654,0.00989834676507533,24.4353519669597,-0.361055223339546,0.721161082395335,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.0282792027327866,0.0070241095993057,6.00033254226326,4.02601957343916,0.00691064045722427,"pncc_4_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.00255296059608821,0.0198235893723672,6.49858100226393,0.128783972878639,0.901422820802708,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.00502918607865172,0.0199894144024306,6.67750464718525,0.251592466762818,0.808922446196284,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-0.00916887008855105,0.0217141548935753,9.1704368246501,-0.422253140105577,0.682567938449328,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.0122986734599035,0.0191588369697029,5.55845398892221,0.641932152737254,0.546458310284634,"pncc_6_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.0160944120101486,0.00407988451910775,28.3518745124537,3.94482048076899,0.000478947596753611,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.00125004472498635,0.00417622540270416,24.4400833678267,-0.299324055683616,0.767223484159814,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.00710797775612454,0.0054905602143096,43.9962177547408,1.29458151421409,0.202218103670785,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",-0.00476896801770919,0.0032128649860769,4.31959290791783,-1.48433502135189,0.206738971248081,"pncc_7_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.00180017999013914,0.00430826640751735,9.5878374224987,0.417843238987743,0.685264878131666,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.00478429693239331,0.0043843573769792,9.90132437594075,-1.09121965228338,0.301017792414614,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.000586975293467347,0.00517304525851807,17.6892940923587,0.113468037516358,0.910937363509392,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.00738448260827134,0.00396352955579622,6.02966580927208,1.86310774382201,0.11150059094203,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.076094726875782,0.437384717363705,9.00732225553208,-0.173976647685442,0.865731142947679,"ppq5","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",1.01497569645541,0.444567250349669,9.32042428300585,2.28306447597543,0.0473635094166801,"ppq5","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-0.81642323392452,0.518829006828417,16.1715719473044,-1.57358825967593,0.134941279101304,"ppq5","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.135963013070205,0.405575608901305,5.99225526673126,0.33523468888705,0.748872784287029,"ppq5","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.170045422668327,1.97782744198858,5.24313932571004,-0.0859758637474244,0.934672958670441,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.996127762215647,1.9810717806327,5.27656049886457,0.502822649817116,0.635372701458845,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-1.99883214266208,2.0155500751401,5.65088388656819,-0.991705523626422,0.361886849709465,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
